time,FourEBP1pT37_46,AktpS473_obs,AktpT308_obs,ErkpT202_Y204,IRS1pS636_639_obs,PRAS40pS183_obs,PRAS40pT246_obs,S6KpT229_obs,S6KpT389_obs,TSC2pT1462_obs,p38pT180Y182_obs,FourEBP1pT37_46_indep,AktpS473_indep,AktpT308_indep,ErkpT202_Y204_indep,IRS1pS636_639_indep,PRAS40pS183_indep,PRAS40pT246_indep,S6KpT229_indep,S6KpT389_indep,TSC2pT1462_indep,p38pT180Y182_indep,Insulin_indep
0.0,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
6.315789473684211,0.6932185571578947,0.655300886631579,0.7001371201052632,0.7969190060000001,5.221743503421052,0.7457045453157894,0.756995493631579,0.28446251473684214,0.31072784552631577,5.5276609703157895,6.601267815631579,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
12.631578947368421,0.8548728843157896,0.891033203263158,0.9051214342105265,1.2036608700000002,5.2756131038421055,0.851342199631579,1.133888314263158,0.25189373747368426,0.3125689760526316,5.594150224631579,9.540165244263159,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
18.94736842105263,1.0826673238421052,0.9515729551578948,0.9473251420000001,1.5313601079473684,5.301979739,0.9478548336842105,1.259030742263158,0.270855136,0.34616055394736844,5.639838496052632,9.171912019210527,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
25.263157894736842,1.3501458307894736,0.9069971682105263,0.891860486,1.811633770263158,5.311844595,1.0388924555789474,1.2331229346842105,0.32073464,0.3988024002631579,5.673046177736842,6.819368401947369,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
31.578947368421055,1.547850854631579,0.8704321471578947,0.8440098553157895,1.9430686258947367,5.319411768157895,1.100580576526316,1.2079541625789474,0.35753922910526315,0.4384424832105263,5.696033456578948,5.004063241263157,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
37.89473684210526,1.5362354291578948,0.8578994237894737,0.8190013005789474,1.6279870614736844,5.320085892789474,1.074220194631579,1.185002496894737,0.3551190735263158,0.4390772760526316,5.688359526894737,4.800473450315789,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
44.21052631578947,1.5246200036842106,0.8453667004210527,0.7939927458421053,1.3129054970526317,5.320760017421053,1.0478598127368421,1.1620508312105264,0.3526989179473684,0.43971206889473685,5.680685597210527,4.596883659368421,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
50.526315789473685,1.5130045782105264,0.8328339770526316,0.7689841911052632,0.997823932631579,5.321434142052632,1.0214994308421053,1.1390991655263158,0.35027876236842104,0.4403468617368421,5.673011667526316,4.393293868421052,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
56.8421052631579,1.5013891527368421,0.8203012536842105,0.7439756363684211,0.6827423682105263,5.322108266684211,0.9951390489473684,1.1161474998421053,0.34785860678947367,0.4409816545789474,5.665337737842106,4.189704077473684,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
63.15789473684211,1.4708673684210527,0.8028594487368421,0.7261145882631579,0.5117914078947368,5.312485894894737,0.9706957478947368,1.0758758285789474,0.34009250826315784,0.43232972826315785,5.654145972052632,4.1221485923157895,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
69.47368421052632,1.421439225263158,0.7805085622105263,0.7154010467894737,0.4849710516842105,5.29256702668421,0.9481695276842105,1.0182841517368422,0.3269804667894737,0.4143910827894737,5.6394363701578945,4.190627412947368,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
75.78947368421052,1.3720110821052631,0.7581576756842106,0.7046875053157895,0.4581506954736842,5.272648158473684,0.9256433074736842,0.960692474894737,0.3138684253157895,0.3964524373157895,5.624726768263158,4.259106233578947,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
82.10526315789474,1.3225829389473684,0.7358067891578947,0.6939739638421053,0.43133033926315784,5.252729290263158,0.9031170872631579,0.9031007980526315,0.30075638384210523,0.37851379184210526,5.610017166368421,4.327585054210527,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
88.42105263157895,1.2731547957894738,0.7134559026315789,0.6832604223684211,0.4045099830526315,5.232810422052632,0.8805908670526316,0.8455091212105263,0.28764434236842107,0.3605751463684211,5.595307564473684,4.396063874842105,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
94.73684210526316,1.2489379065789474,0.6968116732631578,0.6800785604210527,0.38348648768421045,5.230324469368421,0.8587260347368421,0.8026216461052631,0.27924074136842103,0.34279305968421053,5.589594046315789,4.255988924578947,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
101.05263157894737,1.2331247686842104,0.6820696629473684,0.6794072583157895,0.36439527926315785,5.233649488526316,0.8370816650526316,0.7646355715789473,0.2724066205263158,0.32506315926315793,5.586879222736842,4.04639605068421,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
107.36842105263158,1.2173116307894736,0.667327652631579,0.6787359562105264,0.34530407084210524,5.23697450768421,0.815437295368421,0.7266494970526316,0.26557249968421054,0.3073332588421053,5.584164399157895,3.8368031767894735,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
113.6842105263158,1.2014984928947368,0.6525856423157895,0.6780646541052632,0.3262128624210526,5.240299526842105,0.7937929256842104,0.6886634225263157,0.25873837884210527,0.2896033584210526,5.581449575578947,3.6272103028947367,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
120.0,1.185685355,0.637843632,0.6773933520000001,0.30712165399999997,5.243624546,0.772148556,0.650677348,0.251904258,0.271873458,5.578734752,3.417617429,0.53156423,0.41956857,0.495152806,0.39017714200000003,5.167873903,0.640066891,0.38010267299999995,0.317031292,0.308886715,5.461171716,3.6623703869999997,1.0
