time,FourEBP1pT37_46,AktpS473_obs,AktpT308_obs,ErkpT202_Y204,IRS1pS636_639_obs,PRAS40pS183_obs,PRAS40pT246_obs,S6KpT229_obs,S6KpT389_obs,TSC2pT1462_obs,FourEBP1pT37_46_indep,AktpS473_indep,AktpT308_indep,ErkpT202_Y204_indep,IRS1pS636_639_indep,PRAS40pS183_indep,PRAS40pT246_indep,S6KpT229_indep,S6KpT389_indep,TSC2pT1462_indep,Insulin_indep
0.0,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
6.315789473684211,1.4791720876842105,0.7154885767894736,0.376266784,0.23923778010526314,5.1853702892105265,0.6323567508421053,0.40868955457894734,0.053030813157894735,0.053030813157894735,5.22066609268421,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
12.631578947368421,2.313192585368421,0.7727764125789472,0.6643096880000001,0.3530451822105263,5.242611157421052,0.8513911516842106,0.6653016101578947,0.08506541231578947,0.08506541231578947,5.2731350943684205,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
18.94736842105263,2.898668007,0.7777021075789473,0.7886060127894737,0.3659415756315789,5.259873873263158,0.944095702,0.8248130191578946,0.11433624647368419,0.11433624647368419,5.284988050526316,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
25.263157894736842,3.335016383,0.7512105181052631,0.8146543900526315,0.3182913638421052,5.2531496976842105,0.961002342,0.9260640402105262,0.14194882163157896,0.14194882163157896,5.272471379368421,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
31.578947368421055,3.6433359302105264,0.7325588668421052,0.8203000134210525,0.27756148978947365,5.246501507210526,0.9644606965789474,0.9896393409473683,0.1649365342631579,0.1649365342631579,5.263723910947368,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
37.89473684210526,3.5675689910526316,0.7374270302105262,0.7647373751052632,0.25759262894736845,5.240081272052631,0.9275741948947369,0.940187480736842,0.17404965931578947,0.17404965931578947,5.266284050736842,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
44.21052631578947,3.491802051894737,0.7422951935789474,0.7091747367894736,0.23762376810526314,5.233661036894737,0.8906876932105263,0.8907356205263157,0.18316278436842104,0.18316278436842104,5.268844190526315,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
50.526315789473685,3.416035112736842,0.7471633569473685,0.6536120984736842,0.2176549072631579,5.227240801736842,0.8538011915263158,0.8412837603157894,0.1922759094210526,0.1922759094210526,5.271404330315789,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
56.8421052631579,3.340268173578947,0.7520315203157895,0.5980494601578947,0.19768604642105264,5.220820566578948,0.8169146898421054,0.7918319001052632,0.2013890344736842,0.2013890344736842,5.2739644701052635,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
63.15789473684211,3.296786650105263,0.7446546494736842,0.5755754578421053,0.18790686515789476,5.222724874263158,0.7930574546842106,0.8182668751578949,0.2038085821578947,0.2038085821578947,5.280047021263158,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
69.47368421052632,3.285590542315789,0.7250327444210526,0.5861900915263158,0.18831736347368422,5.232953724789474,0.7822294860526317,0.9205886854736842,0.1995345524736842,0.1995345524736842,5.289651983789474,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
75.78947368421052,3.2743944345263154,0.7054108393684211,0.5968047252105263,0.1887278617894737,5.24318257531579,0.7714015174210527,1.0229104957894735,0.1952605227894737,0.1952605227894737,5.29925694631579,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
82.10526315789474,3.263198326736842,0.6857889343157895,0.6074193588947369,0.18913836010526316,5.253411425842105,0.7605735487894737,1.1252323061052631,0.19098649310526317,0.19098649310526317,5.308861908842106,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
88.42105263157895,3.2520022189473683,0.6661670292631579,0.6180339925789473,0.18954885842105265,5.263640276368421,0.7497455801578947,1.2275541164210526,0.18671246342105266,0.18671246342105266,5.318466871368422,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
94.73684210526316,3.1904087097894736,0.7035264531578949,0.5989917468421052,0.1889556865263158,5.254372811210526,0.7869334275263158,1.2521704098947368,0.17758664994736842,0.17758664994736842,5.3281458701052635,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
101.05263157894737,3.1120160668421053,0.7598796533684211,0.5700638746315789,0.18802795789473684,5.238606574157894,0.8401265468947369,1.2508848644210526,0.16684357521052634,0.16684357521052634,5.337849547578948,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
107.36842105263158,3.033623423894737,0.8162328535789474,0.5411360024210526,0.1871002292631579,5.2228403371052625,0.8933196662631578,1.2495993189473684,0.15610050047368423,0.15610050047368423,5.347553225052631,0.64515159,0.658200741,0.08822388,0.125430378,5.128129421,0.41332235,0.152077499,0.020996214,0.020996214,5.168197091,1.0
