,RSS,_kAktDephos,_kAktPhos_kcat,_kAktPhos_km,_kFourEBP1Phos_kcat,_kFourEBP1Phos_km,_kIRS1Dephos_kcat,_kIRS1Dephos_km,_kIRS1Phos_kcat,_kIRS1Phos_km,_kPI3KDephos,_kPI3KPhos_kcat,_kPI3KPhos_km,_kPras40PhosByAkt_kcat,_kPras40PhosByAkt_km,_kS6KPhosS229_kcat,_kS6KPhosS229_km,_kS6KT389Dephos,_kS6KT389Phos_kcat,_kS6KT389Phos_km,_kTSC2Dephos,_kTSC2Phos_kcat,_kTSC2Phos_km,_pPI3K
506,14.3639,0.00010005200000000001,28.0886,39.8771,64.0958,2393.54,0.202948,5392.82,0.004646,0.0001,8870.18,0.018550999999999998,4667.41,1795.07,8714.31,9979.37,2700.59,45.7543,2816.56,1962.55,0.18298299999999998,9521.34,0.44296800000000003,1065.59
507,14.3639,0.0001,919.084,8673.47,61.1034,2278.32,0.00155567,1392.91,0.00419757,0.0001,5534.95,1.43215,6302.08,1682.21,8107.24,45.1079,6666.78,7508.54,8382.97,32.1085,0.00013421,4354.7,429.00699999999995,3910.35
508,14.364,0.000100324,477.74199999999996,6257.46,124.404,4675.7,0.00817029,7657.75,0.00447034,0.0001,190.208,0.00244035,9925.51,2075.74,9999.89,1002.69,735.567,72.9235,307.439,131.14700000000002,0.00010025700000000001,5542.75,746.429,183.113
509,14.364,0.00010601600000000001,867.377,1494.1,32.3222,1204.19,0.006812100000000001,2073.57,0.0046591,0.0001,9002.45,0.00797132,9342.22,2018.13,9773.6,8968.46,2513.71,9877.63,3214.86,6.04225,0.000126948,2286.66,68.2818,1211.09
510,14.3641,0.0001,860.327,2276.22,225.396,8496.56,0.00541967,1993.6,0.00442818,0.0001,4655.76,0.0752836,4954.4,1459.18,7074.5,803.819,2565.53,37.5612,3448.48,2974.68,0.00010000100000000001,3089.13,1092.0,910.8
511,14.3641,0.00010848100000000001,215.202,1627.95,2.29712,80.1848,0.012246799999999999,9808.8,0.00449428,0.0001,953.3739999999999,0.0199899,5642.24,114.353,546.679,2027.31,5479.97,384.486,1036.62,82.8731,0.000106229,171.03400000000002,292.789,532.85
512,14.3645,0.000102565,4031.53,8767.05,77.699,2883.03,0.00245513,3428.62,0.00440334,0.0001,9039.97,0.0324676,9983.96,1709.48,8344.65,5583.18,4837.0,9248.54,9092.4,26.2951,0.00619133,6098.83,21.5742,1487.9
513,14.3645,0.000100003,58.4309,5.11419,223.947,8400.89,0.000199693,2086.82,0.00450245,0.0001,5615.54,0.23528400000000002,3138.82,333.06199999999995,1611.7,440.249,5435.2,9993.81,3113.02,5.5879,0.00010000200000000001,9630.09,1444.24,72.4838
514,14.3651,0.00010015200000000001,849.568,6334.6,137.779,5128.25,0.000138047,4106.4,0.00427687,0.0001,3695.6,0.00571489,870.102,1906.0,9316.64,2391.85,2665.54,197.722,9526.98,1558.56,0.000289977,9916.98,639.276,2054.77
515,14.3656,0.000101001,917.757,7788.13,47.3777,1765.46,0.000105856,5706.1,0.00443548,0.000100015,6648.43,0.000763538,6512.67,1899.52,9254.61,3158.94,109.66799999999999,4238.34,583.727,0.00133752,0.000180502,841.998,20.7608,4238.71
516,14.3658,0.000149558,6985.9,3724.68,0.244164,3.42087,0.000121531,26.2072,0.00416053,0.0001,9557.58,0.139573,3776.27,214.74,1040.74,894.444,1090.21,1708.02,490.124,4.68394,0.00010715799999999999,8738.02,6538.24,386.82800000000003
517,14.3661,0.000100005,6557.02,7191.33,26.1534,971.2489999999999,0.00038684699999999995,2674.55,0.00429065,0.0001,8114.48,0.8748530000000001,9966.08,1260.96,6110.17,2586.77,4476.15,926.117,8044.5,274.569,0.00010025700000000001,6483.13,68.2249,663.72
518,14.3661,0.0001,1327.66,8063.02,42.9268,1593.8,0.000153438,959.8430000000001,0.00445121,0.0001,514.679,0.00551246,5188.11,1054.99,5329.7,3919.56,8892.34,1450.46,4383.12,92.3764,0.0008501310000000001,9179.66,31.3604,241.65900000000002
519,14.3662,0.00011096200000000001,783.324,4578.2,36.2475,1346.86,0.0251174,1281.24,0.00426412,0.0001,2427.24,0.00879109,5270.92,1350.61,6474.94,211.308,1932.06,8566.34,1232.54,0.0392964,0.00019983400000000003,5831.21,365.711,1055.06
520,14.3664,0.00010554600000000001,510.98699999999997,7056.45,232.96599999999998,8725.53,0.0010462,3834.46,0.00443778,0.0001,9472.73,0.00191767,4869.93,1114.03,5428.98,1955.05,206.215,106.711,2533.61,785.298,0.00010507399999999999,8433.63,733.561,9865.49
521,14.3667,0.000103915,280.319,7127.67,253.729,9539.37,0.00010013,600.886,0.00430149,0.0001,2111.74,0.000101402,1241.88,346.565,1666.73,208.55,0.0001,904.034,2058.7,68.7276,0.000100663,5064.3,28.7503,4049.42
522,14.3669,0.00010513100000000001,6068.55,9311.58,266.14799999999997,9967.68,0.0014974,4391.41,0.00437861,0.0001,2852.42,0.23981100000000002,4148.3,1828.38,8821.64,366.454,5787.12,7393.93,1085.21,0.000142375,0.000284381,2105.61,532.0880000000001,334.473
523,14.3674,0.0001,107.995,162.316,3.4026400000000003,121.273,0.00010374,721.2180000000001,0.00442311,0.0001,2960.05,0.000125709,5381.98,1153.31,5600.72,1360.56,1.22739,1583.19,225.903,0.00351974,0.000101736,7944.08,934.7710000000001,342.162
524,14.3677,0.000105321,1288.89,9089.45,257.006,9595.46,0.00336966,7804.72,0.00447119,0.000100134,8020.66,1.76246,9651.99,1743.84,8482.24,603.403,10000.0,4272.96,3419.93,21.9817,0.000299081,9949.99,326.725,4214.34
525,14.3677,0.0001,891.6669999999999,5042.76,30.0244,1119.24,0.00024744599999999996,4476.26,0.00423468,0.0001,9587.85,0.0001,9024.65,103.641,502.159,4615.95,0.0001,3468.2,637.659,1.61217,0.0001,6690.84,9.03653,4006.56
526,14.368,0.000118487,56.108999999999995,143.727,53.6065,2000.31,0.00023379599999999998,307.731,0.00445572,0.0001,7469.73,0.0295027,9972.08,590.114,2864.44,93.4217,32.6975,315.546,310.651,27.6282,90.7159,5319.97,0.000372582,1479.22
527,14.3681,0.0001,333.962,5118.09,193.825,7193.3,0.00436186,6819.47,0.00416299,0.0001,8283.82,0.018741499999999998,1685.85,781.818,3843.57,5104.28,6191.92,966.9639999999999,5083.07,162.92700000000002,0.0001,6808.17,367.725,9482.72
528,14.3683,0.0001,387.665,432.37800000000004,34.9693,1299.07,0.00583902,5452.29,0.00432482,0.0001,1829.75,0.000125583,9700.37,45.0676,216.405,1725.66,56.6883,212.175,34.8369,0.5967399999999999,0.00267265,3133.33,19.9454,155.274
529,14.3687,0.0001,37.9074,1.84287,86.9275,3252.15,0.00451898,5630.43,0.0045205,0.0001,7196.9,0.00194628,7947.55,220.82299999999998,1066.66,1440.24,45.4876,8384.77,5821.54,18.2299,0.00017862599999999998,6068.65,72.6674,97.3292
530,14.3689,0.00010001899999999999,18.2551,2403.58,133.571,4989.23,0.00010000100000000001,9.96913,0.00448473,0.0001,771.12,0.019705,9955.09,24.67,114.50299999999999,448.649,7303.59,3954.8,563.4730000000001,0.0001,0.0001,3179.99,88.2069,7636.52
531,14.3691,0.0001,177.347,2173.94,58.479,2183.54,0.000123478,2888.74,0.00472335,0.000100611,2192.4,0.000472686,381.285,1445.93,7057.29,1364.89,286.404,119.928,9100.08,2516.94,0.00010004299999999999,1977.23,3699.78,2001.5
532,14.3692,0.0001,224.47099999999998,2905.37,188.64700000000002,7049.97,0.00243756,4745.17,0.00432374,0.0001,971.3789999999999,0.000545741,7126.0,278.735,1351.61,3494.0,391.88800000000003,1019.79,9877.65,307.156,0.00010000100000000001,4975.08,14.6634,936.055
533,14.3692,0.000100091,208.28400000000002,78.91199999999999,5.7304900000000005,208.72,0.00010158799999999999,3168.37,0.00439828,0.0001,1909.68,0.000100816,9885.27,1023.43,4927.54,310.745,0.000430518,1674.22,3492.41,63.2703,0.000100014,1305.88,46.0344,57.6673
534,14.3692,0.000100025,2292.53,9758.46,262.297,9766.38,0.0309618,9905.81,0.00452561,0.0001,8683.01,0.0327055,5647.6,551.349,2688.65,5238.76,3433.75,1088.61,6975.52,208.013,0.00036691,9535.23,1029.22,2762.97
535,14.3693,0.0001,506.67699999999996,3810.95,46.1666,1716.81,0.00532646,9325.15,0.00437943,0.0001,1401.67,0.0301844,5880.84,718.6210000000001,3497.52,347.279,1405.15,155.049,4694.97,977.92,0.000176157,9804.54,1015.01,792.007
536,14.3694,0.0001,521.73,4065.43,154.066,5782.4,0.026283099999999997,5356.9,0.004087400000000001,0.0001,3978.21,0.0154388,5745.88,319.714,1529.05,3803.43,3062.97,130.165,8053.41,2010.35,0.000111676,5239.74,2514.85,2296.86
537,14.3694,0.000114359,15.3113,859.33,174.68099999999998,6542.86,0.00015889799999999998,5531.32,0.00441396,0.0001,63.9159,0.00045901,9974.79,1183.95,5736.18,3836.56,4353.87,1838.19,2609.42,41.4869,0.00010000100000000001,7038.28,181.104,269.974
538,14.3699,0.000112016,2920.84,2909.5,11.4337,422.00300000000004,0.00127002,8957.25,0.00447432,0.0001,9982.17,0.000749278,8254.85,66.0594,316.911,603.1759999999999,9.489980000000001,349.26099999999997,2713.01,250.75099999999998,5.27576,7446.66,0.00473385,754.439
539,14.3708,0.000104432,1975.35,4473.84,224.56900000000002,8379.0,0.00118493,9291.85,0.00439189,0.0001,8881.3,0.00142015,2754.46,1093.23,5248.27,8438.56,1228.08,2447.75,5516.81,68.061,0.000100558,2791.9,135.16899999999998,1491.74
540,14.3708,0.00010491600000000001,1523.56,1108.26,28.3788,1052.66,0.0001,676.9839999999999,0.00445217,0.0001,8733.86,0.00141429,8537.69,208.055,1007.51,2955.7,252.972,40.6281,1986.53,1611.52,0.00015544799999999998,3848.37,36.5072,475.593
541,14.3709,0.000100003,1099.28,9778.38,75.715,2833.28,0.00154078,5485.88,0.0044992,0.0001,3353.06,0.000712993,7295.11,876.8560000000001,4260.77,2927.57,855.191,2444.18,353.603,0.0680294,0.000158297,1827.43,28.596,2224.27
542,14.3709,0.000117278,561.263,377.517,12.1164,446.83099999999996,0.000148002,415.087,0.00434203,0.0001,6475.43,0.387344,2380.56,647.627,3152.88,22.5404,1118.41,2729.62,9405.85,109.624,0.000307993,4056.25,365.41900000000004,336.009
543,14.370999999999999,0.0001,5988.85,7729.78,63.0889,2357.07,0.00012564,9071.15,0.00449184,0.0001,1329.11,0.0001,657.561,183.75900000000001,891.345,6357.89,213.77,1220.33,9293.25,245.708,0.00015756,8187.79,110.602,127.03299999999999
544,14.3713,0.000100108,1672.68,4597.78,13.2982,496.325,0.025171400000000003,9342.71,0.0044137000000000004,0.0001,2688.16,0.00729502,5869.51,1713.33,8358.84,6437.62,3828.9,619.469,3680.39,188.951,0.000217762,1128.0,32.2667,559.116
545,14.3713,0.00010761,9096.03,2000.89,110.23200000000001,4113.04,0.00975582,8054.79,0.00429816,0.0001,8230.24,0.0401009,8517.75,393.343,1938.05,3.4723,17.521,1190.9,213.916,1.26894,0.00010876299999999999,9109.99,7615.0,139.313
546,14.3717,0.0001,1962.18,4310.7,146.679,5470.55,0.000100932,8037.04,0.00432789,0.0001,4657.73,0.492771,8177.46,563.783,2717.12,18.2002,65.4864,515.269,2419.22,151.14600000000002,0.000102649,9917.11,9940.96,749.085
547,14.3721,0.000103985,1988.95,6133.65,247.38299999999998,9223.54,0.00345446,8421.74,0.00454513,0.0001,6767.11,0.03891,7737.66,447.02099999999996,2171.18,2071.56,2721.66,7494.54,1214.75,0.689817,0.000177922,539.374,16.8399,1577.11
548,14.3728,0.00023703599999999998,1233.89,3795.9,264.855,9883.8,0.000112883,7838.48,0.00434905,0.0001,713.018,0.000609893,7497.96,1932.57,9485.6,2318.77,367.68300000000005,1162.43,6895.56,189.69400000000002,0.00011279,2145.13,206.72299999999998,169.57
549,14.3731,0.00012192299999999999,1380.21,5834.8,227.167,8466.85,0.10061,9854.94,0.0045735,0.0001,2488.53,0.073882,8850.58,2015.81,9806.68,479.455,5217.5,9935.84,1567.73,0.5101680000000001,0.000101795,5980.69,1495.36,771.62
550,14.3733,0.000100925,54.818999999999996,650.807,166.16299999999998,6200.54,0.0025651999999999997,8666.09,0.00448839,0.000126578,6382.58,0.000874653,7834.86,547.383,2641.19,4614.15,360.464,3426.03,795.355,2.85708,0.00015501799999999999,3308.94,67.8123,5756.03
551,14.3734,0.0001,9267.29,8588.71,268.14599999999996,9967.83,0.0106821,8286.07,0.0038766999999999994,0.0001,6427.05,0.733548,7668.49,1782.63,8616.6,630.175,5319.84,9809.43,1466.17,0.1643,0.000102884,7487.29,4246.8,429.769
552,14.3737,0.000100033,7488.65,5817.8,14.8511,551.7959999999999,0.000141217,9286.09,0.00424991,0.0001,7179.97,0.0001,1858.57,1801.98,8791.03,765.544,0.0001,126.98700000000001,8032.89,2051.77,0.000100031,9046.83,67.5102,414.11199999999997
553,14.3746,0.00010161700000000001,5866.84,2903.5,186.447,7009.46,0.00010577799999999999,3007.53,0.00436982,0.0001,8944.07,0.00559066,2791.02,1691.98,8202.37,224.017,42.1949,681.8689999999999,2787.65,131.059,0.000163885,9904.9,683.56,338.68800000000005
554,14.3748,0.00010768899999999999,469.69599999999997,1847.15,83.0361,3094.03,0.000349354,9952.35,0.00460494,0.0001,78.6734,0.0001,6218.44,870.207,4130.9,28.8639,11.1186,580.056,6493.83,359.911,0.00817459,5540.19,16.1559,22.8937
555,14.3761,0.000108724,498.267,5040.07,12.1639,448.5,0.00678942,7371.41,0.00434552,0.0001,2526.91,0.311512,9922.42,2063.95,9997.0,171.523,5370.81,460.848,8938.13,627.234,0.000150861,5885.98,334.001,1867.32
556,14.3768,0.000112488,756.7589999999999,2451.3,119.54799999999999,4452.97,0.000649666,8916.65,0.00434905,0.0001,1020.71,0.0348765,5189.9,2028.16,9843.52,36.506,524.585,350.376,1795.56,162.306,0.000352266,8210.09,102.164,249.856
557,14.3769,0.000101952,5047.88,2583.25,113.85700000000001,4254.58,0.0007575460000000001,9944.6,0.00452034,0.0001,5449.67,0.0001,5460.52,1971.65,9603.59,223.335,1.86241,940.946,9908.79,338.343,0.00010662200000000001,5559.8,376.217,208.232
558,14.3769,0.0001,184.798,1432.39,28.8006,1070.86,0.0004085,256.791,0.00452065,0.00012639200000000002,9449.7,0.00039563900000000004,1916.77,811.314,3944.79,7468.56,696.202,9986.49,1511.59,0.287515,0.00010091399999999999,4313.71,7312.83,5464.95
559,14.3777,0.00010010100000000001,3092.66,3267.01,51.5876,1918.95,0.00763389,8396.08,0.00435148,0.0001,7904.62,0.0001,29.046,1282.04,6218.97,44.3495,61.9401,780.4169999999999,4687.5,192.61900000000003,0.000100034,929.867,1453.27,609.007
560,14.3785,0.0001,116.09,1707.52,33.539,1249.39,0.000102281,1436.67,0.00446351,0.0001,2499.28,0.0001,7210.27,1894.77,9220.11,9178.29,539.127,92.0651,661.88,245.435,0.000237554,2878.12,56.8831,2748.41
561,14.3811,0.000103591,7133.02,1711.85,0.152293,0.00200509,0.000100028,294.845,0.00446321,0.0001,1307.59,0.09338160000000001,2934.72,655.114,3152.18,1261.57,7701.87,363.20300000000003,2368.85,206.425,0.00036332800000000006,2168.89,23.252,24.2991
562,14.3811,0.0001,4361.26,8232.95,68.6891,2570.94,0.000177701,2536.94,0.00448449,0.0001,979.3919999999999,0.00010286799999999999,4979.23,721.8589999999999,3532.51,6439.9,10.9257,263.733,4877.79,618.158,0.000457887,9868.36,41.75,137.347
563,14.3812,0.000128766,8668.51,2126.21,0.153718,0.0370754,0.000253319,3278.53,0.00446112,0.0001,3506.9,0.000163855,745.829,1.0391,0.00131923,4736.77,192.36599999999999,1.33266,312.13,7496.5,0.185184,6890.23,0.24890500000000002,64.2018
564,14.3816,0.000137115,2419.8,2964.55,265.286,9959.8,0.00201274,8029.65,0.00430398,0.00010082899999999999,1575.07,0.00909646,2626.06,753.363,3648.37,3002.8,2027.96,310.894,8623.84,898.315,0.00034355199999999995,9933.03,521.753,142.503
565,14.3819,0.0001,2569.91,9388.66,181.55900000000003,6818.14,0.00162803,7518.88,0.00440409,0.0001,1312.91,0.00010006799999999999,594.406,37.2223,182.011,5012.85,3014.87,1243.85,9469.44,241.94299999999998,0.00010344,9041.05,1473.26,363.50300000000004
566,14.3828,0.0001,6260.95,4990.65,266.728,9999.55,0.000129591,6066.74,0.00449439,0.0001,4503.24,0.0001,4529.09,1580.65,7702.4,4635.14,0.0001,2522.41,8852.91,109.583,0.00010000200000000001,3011.6,1.52446,270.678
567,14.383,0.0001,208.092,1517.42,1.43005,47.7176,0.007601100000000001,9953.73,0.00458986,0.0001,499.68,0.00130075,1055.45,76.9819,369.01199999999994,88.6448,1451.51,127.79700000000001,451.39300000000003,110.46700000000001,0.0001,1231.07,2569.27,274.894
568,14.3863,0.000100004,1548.61,5911.31,4.42358,159.306,0.00909725,4641.21,0.00451603,0.0001,8280.39,0.037045800000000004,333.50199999999995,1338.64,6506.09,134.827,9827.33,3773.52,545.735,0.000404735,0.00198568,5658.05,7.07472,2330.02
569,14.3866,0.0001,238.856,124.527,0.15318900000000002,0.00048210699999999996,0.00011316100000000001,8892.15,0.0046174,0.0001,8509.52,0.0001,242.638,3.00801,9.61841,996.562,0.00011282299999999999,14.5268,1414.5,3216.28,0.00201357,4560.26,3.5873199999999996,342.76199999999994
570,14.3871,0.00014253,5.54226,2.4026099999999997,3.19735,113.199,0.00010198,1004.96,0.00451263,0.0001,7653.75,0.133424,8885.33,1631.82,7977.86,185.358,940.205,9771.37,1462.18,0.128195,0.00052894,9512.11,224.222,782.237
571,14.3898,0.000102531,8278.64,6140.31,148.474,5554.66,0.05634159999999999,9278.6,0.00449964,0.0001,9809.46,0.40725,8016.65,699.5139999999999,3380.77,0.574101,21.9978,334.009,5005.63,476.31699999999995,0.00146574,1267.39,8.981589999999999,537.835
572,14.3902,0.0001,422.88199999999995,5514.37,11.5153,424.517,0.0008152000000000001,8979.22,0.00466338,0.0001,3298.25,0.16868,7571.06,632.617,3078.12,6.691510000000001,3298.85,506.664,4575.98,292.94599999999997,0.000108417,2422.12,230.483,3281.35
573,14.3915,0.00010000100000000001,4365.65,9208.82,11.2513,416.048,0.000102676,131.906,0.00449113,0.0001,2148.58,0.185632,9619.45,1145.74,5587.0,0.27145199999999997,4034.67,2309.73,6151.01,80.4701,0.0001,8332.87,229.77,327.852
574,14.3922,0.0001,35.3796,2128.46,54.8766,2049.33,0.00213821,1751.03,0.00428927,0.0001,549.1519999999999,0.055087199999999996,9999.53,1832.87,8870.68,2671.37,5067.16,4966.7,1001.76,2.01686,0.000673635,5881.81,104.071,2447.28
575,14.3924,0.000105582,3546.37,4181.32,53.1475,1966.66,0.000143506,1061.42,0.00456794,0.0001,4621.17,0.20586100000000002,3767.83,1633.26,7967.9,260.625,3552.41,442.19199999999995,7017.11,499.69800000000004,0.00113846,7557.94,83.2662,430.159
576,14.3936,0.000100011,91.6731,0.011055500000000001,223.683,8318.24,0.00199434,7405.64,0.00465828,0.0001,7876.3,0.345773,5191.43,701.638,3374.42,499.3,9108.25,1483.9,217.267,0.11565999999999999,0.000139022,9500.92,224.938,32.0828
577,14.3946,0.0001,19.5201,0.00010018,0.173847,0.7855479999999999,0.000257214,1027.42,0.00418025,0.0001,8974.61,0.036268199999999993,7954.13,34.9675,164.196,3119.6,680.539,2279.04,9993.6,139.67,0.000100245,155.922,51.2578,172.208
578,14.3984,0.000101009,350.269,236.4,265.524,9797.49,0.00298236,4564.39,0.00455814,0.000100053,9698.63,1.04515,8076.71,417.691,2021.1,53.5429,6388.88,2773.23,488.80199999999996,1.10079,0.00016856,9623.54,744.58,484.403
579,14.4021,0.000112419,17.4531,14.5608,0.15328,0.000118168,0.0133512,725.5880000000001,0.00429211,0.0001,303.992,0.000132197,49.2314,1.28395,1.08544,1168.44,5719.57,1337.84,627.839,10.4611,0.000264145,8208.91,95.3055,25.4007
580,14.4027,0.0001,445.77,1425.4,225.365,8440.21,0.00362071,1261.47,0.00463542,0.0001,527.9169999999999,0.000126202,2586.1,513.309,2490.89,24.1959,2504.16,50.87,983.53,624.8480000000001,0.00010034200000000001,450.95300000000003,40.0106,126.209
581,14.4065,0.0001,8.73345,409.611,34.1979,1270.86,0.00339018,8655.72,0.00455335,0.0001,1385.84,0.037979,6045.9,2042.36,9872.39,81.5969,2002.8,5522.81,9639.12,53.1675,0.00012786200000000002,9963.77,312.315,4582.43
582,14.4075,0.00011010100000000001,1547.29,1582.39,78.0423,2971.39,0.010573,8662.55,0.0045098,0.0001,8695.61,0.0014015,7812.93,567.727,2799.84,3937.44,132.766,5300.06,798.668,0.10298299999999999,0.00116595,4523.77,362.11199999999997,674.916
583,14.4146,0.000100705,2100.95,7861.92,200.80700000000002,7524.68,0.00166173,6005.72,0.00437226,0.0001,4744.39,0.00317095,4587.38,1985.92,9690.04,7100.07,8325.26,2009.3,9446.14,151.042,0.00036935900000000004,3091.45,172.525,1331.86
584,14.4191,0.000104034,9599.04,4434.31,230.516,8633.23,0.000268687,2288.05,0.0045706,0.0001,6778.61,0.0243121,9096.02,1762.33,8579.5,1.6216899999999999,6161.83,6.8984,31.7749,146.486,0.000192058,5489.64,137.072,235.62099999999998
585,14.4271,0.0001,1957.03,6786.97,267.475,9999.25,0.0231317,6451.05,0.00455667,0.0001,3548.77,0.6144569999999999,6198.24,734.543,3570.92,8.582,8589.37,1189.03,5227.48,138.178,0.000197031,2193.35,115.11399999999999,932.915
586,14.4289,0.00010039100000000001,1574.65,9945.37,260.108,9728.89,0.0035397,3683.96,0.00467668,0.0001,1490.56,0.0827112,9989.03,1939.45,9423.7,16.6865,4501.76,2623.18,866.8789999999999,6.4429,0.000126985,4517.7,72.0824,711.694
587,14.4307,0.000101195,2551.58,7195.34,0.309969,5.89291,0.00016704599999999999,255.93599999999998,0.00453549,0.0001,254.56400000000002,0.00303952,8977.29,1180.53,5742.62,6.07635,1256.36,309.966,4347.26,451.3,0.00010016200000000001,4662.55,2647.47,54.0809
588,14.4309,0.00010004799999999999,21.101,286.558,9.05943,333.409,0.000104304,9999.25,0.00412974,0.0001,423.579,0.000165101,109.065,244.553,1183.71,9738.54,3723.14,8012.03,6621.6,22.2854,0.00013339799999999999,408.355,0.47448900000000005,460.094
589,14.4346,0.00010002100000000001,795.663,4057.67,38.3817,1427.51,0.000109806,7415.93,0.0048254,0.0001,2222.1,0.03888,2127.46,1254.08,6120.47,0.106092,687.965,112.40299999999999,1508.02,434.806,0.000100003,1334.92,0.30002199999999996,850.696
590,14.4432,0.00010625299999999999,3040.25,121.189,142.947,5371.88,0.000130767,221.61700000000002,0.00452914,0.0001,1002.69,0.00059961,1878.25,494.121,2449.75,33.4446,5863.22,499.11400000000003,4506.25,291.67400000000004,0.000100205,5269.92,2230.78,3.38436
591,14.444,0.0001,210.067,2137.65,6.8132600000000005,251.648,0.000279257,87.3304,0.00444655,0.0001,2162.3,0.5097109999999999,9914.04,1551.02,7534.17,0.722518,906.691,7920.92,1136.69,0.0106809,0.00019759400000000002,1615.73,103.913,1765.39
592,14.4517,0.0001,461.56300000000005,1993.68,15.258,566.846,0.000173018,1965.38,0.00434847,0.00010492700000000001,8420.39,0.046806400000000005,676.0089999999999,195.787,961.288,0.0506016,914.7639999999999,670.3480000000001,96.7664,0.00940791,0.00010216799999999999,4179.5,32.7581,2740.13
593,14.4558,0.00010012700000000001,23.072,9.79916,0.95809,30.1575,0.000125624,8038.42,0.00511062,0.0001,1101.57,0.00018078400000000002,9604.72,14.3191,64.7917,471.411,0.0001,8881.98,1523.8,0.955249,0.0001,6622.45,46.8739,53.4856
594,14.4661,0.0001,851.942,1147.79,20.1648,748.21,0.049640699999999996,8355.4,0.00448824,0.0001,3705.71,0.014872999999999999,3706.69,261.594,1271.22,41.2495,4535.16,5677.74,4854.77,23.7026,0.00086232,5909.32,14.6697,381.048
595,14.4666,0.000100255,1777.78,4309.7,166.722,6228.91,0.00746344,8575.34,0.00449179,0.000100033,8473.23,0.012822499999999999,81.8944,820.6210000000001,3970.8,1.15252,2602.27,534.555,9512.54,575.012,0.00010489100000000001,4301.9,156.98,1513.14
596,14.469000000000001,0.000100635,239.042,3248.97,40.3244,1513.35,0.000158032,2979.66,0.00434767,0.0001,1730.05,0.0366345,2852.6,1418.3,6845.06,26.5242,9425.89,297.943,4480.83,532.16,0.00201077,4165.79,9.48956,1767.51
597,14.4707,0.0001,187.829,1605.82,3.40006,121.383,0.00010406200000000001,332.579,0.00443499,0.0001,6805.32,2.3889400000000003,9495.52,170.21200000000002,823.488,0.208914,9716.39,138.375,19.7045,0.00192419,0.00321299,3342.26,1.71917,4463.47
598,14.4713,0.0001,1107.8,3534.87,0.256809,3.88251,0.031095499999999998,3286.77,0.00445823,0.0001,1690.21,0.00313405,6259.31,117.556,565.93,45.3726,6677.53,5962.55,5383.91,25.186,0.00015196,4145.44,903.6569999999999,401.217
599,14.4757,0.00010004799999999999,206.537,3231.95,226.28099999999998,8454.18,0.0052018,6088.32,0.00434441,0.0001,914.824,0.0632544,9747.38,807.1489999999999,3916.83,1.8046200000000001,1405.1,2014.39,3479.74,51.8245,0.00189492,2384.73,0.510497,1075.41
600,14.4769,0.00010002200000000001,667.199,4595.65,143.815,5376.26,0.281513,2156.68,0.00541131,0.0001,7400.8,0.59008,9848.23,1779.62,8689.43,16.3494,2207.28,702.779,8419.58,386.45,0.00363199,9921.53,1.67393,3830.56
601,14.479000000000001,0.00010000200000000001,3130.0,8873.5,31.1516,1157.32,0.00010958,295.205,0.00453604,0.0001,9062.19,1.60836,9722.6,16.8141,76.393,0.135226,1815.07,8134.22,1135.44,0.00010028299999999999,0.000108229,3785.15,103.79899999999999,1921.39
602,14.4826,0.000124135,399.652,5973.75,160.87,6019.85,0.0268409,3096.39,0.00454635,0.0001,1007.09,0.015129499999999999,5529.12,134.861,651.453,0.9616809999999999,220.11599999999999,366.69199999999995,1509.62,129.386,0.00010025799999999999,2123.91,688.961,1130.9
603,14.4833,0.0001,1296.6,622.4209999999999,114.315,4279.81,0.000104304,4506.81,0.00451435,0.0001,7112.19,0.0351511,2995.62,6.86678,28.3276,0.607826,31.8521,3.16851,2.07786,17.1533,0.0001,2175.71,16.8454,256.60200000000003
604,14.4874,0.00010001299999999999,861.709,2862.35,195.11900000000003,7258.44,0.00115508,9133.07,0.00451727,0.0001,4551.97,1.24269,9317.4,2017.2,9798.19,27.5437,8921.06,8607.44,6332.44,19.408,0.000103274,3247.87,2.2460299999999997,1129.34
605,14.4909,0.000105381,841.437,2321.38,12.0544,447.32599999999996,0.00010010600000000001,3.67565,0.00463739,0.0001,566.684,0.000269742,2900.26,6.883560000000001,28.4651,25.5622,5751.18,1348.17,188.935,0.0008315369999999999,0.00010004,8202.57,3718.79,115.26299999999999
606,14.4922,0.00011703600000000001,45.9313,467.81300000000005,24.8038,925.643,0.00500584,1736.4,0.00449253,0.0001,653.6759999999999,0.0001,3759.75,2111.93,9998.84,101.443,7007.67,4845.71,909.38,1.6293799999999998,0.00011360600000000001,5591.44,892.268,471.265
607,14.4964,0.0001,550.068,3674.17,215.743,8063.47,9.96865,66.7537,0.9656239999999999,0.000100014,966.1,0.00544326,9616.14,1401.98,6814.41,151.56799999999998,799.62,58.7692,1806.58,999.995,0.0001,7267.65,0.0001,484.12
608,14.4983,0.000100574,775.654,1563.35,0.377052,8.25185,0.000486338,754.798,0.00448928,0.000100005,5575.34,0.000602791,1957.17,136.364,659.316,50.0982,6256.76,38.7266,3116.44,2602.27,0.000276213,7008.92,40.617,844.697
609,14.4988,0.0001,663.452,3364.17,261.275,9769.58,10.2964,66.4041,1.0015,0.0001,1152.95,0.0001,9940.61,1513.79,7356.18,9.170060000000001,2405.49,4.4213,971.939,7182.29,0.000110557,2647.68,2.376,438.351
