time	FourE_BP1_obs	FourE_BP1pT37_46_obs	Akt_obs	AktpS473_obs	AktpT308_obs	Coomassie _obs	ERK_obs	GAPDH_obs	IRS1_obs	IRS1pS636_639_obs	PRAS40_obs	PRAS40pS183_obs	PRAS40pT246_obs	S6K_obs	S6KpT229_obs	S6KpT389_obs	TSC2_obs	TSC2pT1462_obs	Insulin_indep	FourE_BP1pT37_46_indep	AktpS473_indep	AktpT308_indep	Coomassie _indep	IRS1pS636_639_indep	PRAS40pS183_indep	PRAS40pT246_indep	S6KpT229_indep	S6KpT389_indep	TSC2pT1462_indep
0	1.4334429919001992	0.551437890132477	2.2224003759073936	0.2630879591763722	0.5086312648542636	1.0	2.3381940937822403	1.6506710969512053	2.3370318443018188	0.7746116416163252	1.895409619659206	0.5067552087207404	0.4055185781729889	1.9648857161573217	0.6468922702325722	0.3804770038720718	2.1375865871173527	0.7119776549514266	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
15	1.5845380195603653	0.7604258813210262	2.217962571511441	1.0195428108739348	0.871097020169062	1.0	2.327858715014593	1.2111616719269533	2.561289660909256	1.1073802692034844	1.9797893287377926	0.8891239335396323	1.0003609236869515	2.1263590092275773	0.9782456004735312	0.9730760252772863	2.0755422089027458	1.1635281382283738	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
30	1.7236684092128156	0.8476693623804892	2.354573489394156	1.038548532362057	0.7720518725703174	1.0	2.2735036273217113	1.2664624767538522	2.4728465974660248	1.04726842383062	1.9582647635294559	0.9848288319586136	1.0860384379712509	2.234583837195924	1.4220949335699948	1.5251601315444963	2.1163917078906236	1.0964817582741881	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
60	1.629725389077556	0.791806375743528	2.2638025314730017	1.1163921495259104	0.8990562937320075	1.0	2.301831799131196	1.2624547472026642	2.651510834512898	1.0081713570641064	2.027081561929095	0.8947381297013856	1.0436905749614982	2.3956157425641615	1.7507875138829239	1.9967511774381848	2.0570678096888986	1.1037571013513385	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
90	1.5373184474669364	0.738763268156525	2.297460870580195	1.0214105015435282	0.7870936976832328	1.0	2.2125971545370002	1.2478564895753874	2.712762512897907	1.5617446037105	1.9652014248160203	0.8751775574494022	1.0374143076630213	2.2559402474137684	1.9147226863252311	1.858808277984099	1.9879429672581952	1.0084182015383176	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
120	1.5708229822562152	0.706390158902424	2.381394353752781	1.1611853560701704	0.918826160390125	1.0	2.335708650909921	1.2361200082107395	2.40326644221484	1.4870086881204736	2.041378802398628	1.0697881833025376	1.055225278531592	2.2858330385494483	2.2149373318556314	2.1376090871685935	2.0331930588051446	1.0909093655273605	1	0.5514	0.2631	0.5086	1.0	0.7746	0.5068	0.4055	0.6469	0.3805	0.712
