time	FourE_BP1_obs	FourE_BP1pT37_46_obs	Akt_obs	AktpS473_obs	AktpT308_obs	Coomassie _obs	ER_alpha	ERK_obs	Erk_pT202_Y204_obs	GAPDH_obs	IRS1_obs	IRS1pS636_639_obs	PRAS40_obs	PRAS40pS183_obs	PRAS40pT246_obs	S6K_obs	S6KpT229_obs	S6KpT389_obs	TSC2_obs	TSC2pT1462_obs	p38_obs	p38_pT180_Y182_obs	Insulin_indep	FourE_BP1pT37_46_indep	AktpS473_indep	AktpT308_indep	Coomassie _indep	ER_a_indep	Erk_pT202_Y204_indep	IRS1pS636_639_indep	PRAS40pS183_indep	PRAS40pT246_indep	S6KpT229_indep	S6KpT389_indep	TSC2pT1462_indep	p38_indep	p38_pT180_Y182_indep
0.0	1.4334429919001992	0.551437890132477	2.2224003759073936	0.2630879591763722	0.5086312648542636	1.0	1.7503080964338034	2.3381940937822403	0.12167758462015131	1.6506710969512053	2.3370318443018188	0.7746116416163252	1.895409619659206	0.5067552087207404	0.4055185781729889	1.9648857161573217	0.6468922702325722	0.3804770038720718	2.1375865871173527	0.7119776549514266	0.9584012227003591	0.2137266486216341	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
4.137931034482759	1.4751243788409347	0.6090897497706975	2.221176154005062	0.47176515964466537	0.6086218180445528	1.0	1.845315703524016	2.3353429548118547	0.2728603859530938	1.5294271176341703	2.398896069572836	0.8664098837093347	1.9186867807843333	0.6122362362569864	0.5696130183147717	2.009430072866358	0.7383000854714574	0.5439525959838551	2.1204708965753922	0.8365433055105844	1.0621847407928826	0.2963364351628569	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
8.275862068965518	1.5168057657816703	0.6667416094089179	2.21995193210273	0.6804423601129586	0.708612371234842	1.0	1.9403233106142286	2.332491815841469	0.4240431872860363	1.4081831383171353	2.4607602948438534	0.9582081258023442	1.9419639419094608	0.7177172637932325	0.7337074584565546	2.0539744295753937	0.8297079007103427	0.7074281880956386	2.1033552060334317	0.9611089560697423	1.1659682588854063	0.37894622170407966	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
12.413793103448278	1.5584871527224058	0.7243934690471384	2.2187277102003984	0.8891195605812517	0.8086029244251313	1.0	2.035330917704441	2.329640676871084	0.5752259886189788	1.2869391590001003	2.5226245201148703	1.0500063678953535	1.965241103034588	0.8231982913294785	0.8978018985983374	2.09851878628443	0.9211157159492279	0.8709037802074219	2.0862395154914712	1.0856746066289003	1.2697517769779298	0.46155600824530246	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
16.551724137931036	1.5989308184899291	0.7694510690168327	2.2320947354303424	1.0215089199933958	0.8608509704174677	1.0	2.065820434837809	2.3222357749084326	0.628116464062662	1.2168824448400808	2.5521403784840944	1.1011618024407743	1.9775626495783094	0.8990244402726303	1.00922411481981	2.137554681086372	1.0241610487248896	1.0301881742014805	2.079768019142871	1.1565923058193202	1.331240387241416	0.4837373944040657	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
20.689655172413794	1.6373116156354326	0.7935182362056501	2.2697805058807465	1.0267518776452915	0.833528171079883	1.0	1.988779802043102	2.3072412679586725	0.5171863963575799	1.2321378392750875	2.527742292016996	1.0845792244068806	1.9716248384863546	0.9254257915606252	1.0328592911740995	2.167409806043157	1.146602244061845	1.1824872379993314	2.091036846449872	1.1380967527285102	1.3222374844565066	0.4052047799253966	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
24.827586206896555	1.6756924127809363	0.8175854033944675	2.3074662763311506	1.0319948352971873	0.8062053717422982	1.0	1.9117391692483952	2.292246761008912	0.4062563286524977	1.247393233710094	2.503344205549898	1.067996646372987	1.9656870273943996	0.95182714284862	1.0564944675283892	2.197264930999942	1.2690434393988006	1.3347863017971826	2.102305673756873	1.1196011996377004	1.3132345816715971	0.3266721654467274	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
28.965517241379313	1.7140732099264397	0.8416525705832849	2.345152046781555	1.037237792949083	0.7788825724047135	1.0	1.8346985364536883	2.2772522540591513	0.29532626094741565	1.2626486281451006	2.4789461190827993	1.0514140683390933	1.9597492163024446	0.978228494136615	1.0801296438826786	2.2271200559567275	1.3914846347357561	1.4870853655950336	2.1135745010638733	1.1011056465468907	1.304231678886688	0.2481395509680583	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
33.10344827586207	1.7139501657505474	0.8418904327283897	2.3451833902988644	1.0466013203445246	0.7851902609663542	1.0	1.7484983130433893	2.276434127853727	0.26078100701601825	1.2660478840416602	2.4913291047467356	1.04322389968236	1.9653837426742462	0.9755091041389004	1.0816576245564489	2.251242310165052	1.456097614292022	1.5739454121541883	2.1102547529042384	1.0972343799718245	1.2580838754498382	0.2385921813151004	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
37.24137931034483	1.7009925078008563	0.8341851931922571	2.3326632581718085	1.0573383709878146	0.8027081121610702	1.0	1.6592448927612262	2.2803414618964144	0.25169735767584905	1.2654950937587377	2.515972447787684	1.0378312008180133	1.9748757148673	0.9630828003792826	1.0758165400033795	2.2734536074572227	1.5014345219213916	1.6389924529671107	2.1020721462557246	1.0982378755686728	1.199554438462342	0.2520398932707128	1	0.5514	0.2631	0.5086	1.0	1.7503	0.1217	0.7746	0.5068	0.4055	0.6469	0.3805	0.712	0.9584	0.2137
